app0 (req/s),app1 (req/s)
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
121.0,268.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
113.0,260.0
